date,temp_max,temp_min,rainfall
2024-11-12,25.8,19.0,0.6
2024-11-13,26.2,19.1,7.5
2024-11-14,25.1,19.3,6.9
2024-11-15,26.0,19.4,2.8
2024-11-16,26.0,19.3,3.1
2024-11-17,26.2,18.9,0.1
2024-11-18,26.1,18.7,0.1
2024-11-19,24.8,17.5,0.0
2024-11-20,25.9,17.0,0.0
2024-11-21,25.9,16.7,0.0
2024-11-22,25.2,14.1,0.0
2024-11-23,25.8,14.3,0.0
2024-11-24,26.1,14.5,0.0
2024-11-25,24.9,15.3,0.0
2024-11-26,23.7,16.2,0.7
2024-11-27,23.9,17.7,0.1
